StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
664,Student_664,18,64,85,76,62,74,62
665,Student_665,18,86,66,64,62,54,86
666,Student_666,21,65,81,97,76,74,64
667,Student_667,21,50,56,63,45,72,71
668,Student_668,19,91,95,66,42,48,41
669,Student_669,19,98,51,74,87,90,55
670,Student_670,22,72,82,76,74,87,87
671,Student_671,24,78,68,62,64,91,89
672,Student_672,19,75,91,58,80,96,47
673,Student_673,22,69,89,66,100,80,63
674,Student_674,18,58,45,54,86,93,54
675,Student_675,25,99,92,50,67,59,92
676,Student_676,20,67,87,51,61,71,98
677,Student_677,24,99,84,55,42,90,46
678,Student_678,25,98,72,91,92,88,50
679,Student_679,22,60,40,72,44,77,76
680,Student_680,24,99,96,62,63,40,51
681,Student_681,23,98,87,93,89,60,95
682,Student_682,25,55,92,93,59,98,72
683,Student_683,20,40,43,83,82,69,95
684,Student_684,24,45,69,48,43,97,81
685,Student_685,18,57,67,88,91,80,78
686,Student_686,22,41,62,43,40,47,70
687,Student_687,22,95,71,80,60,88,88
688,Student_688,25,99,51,85,78,91,62
689,Student_689,21,71,48,78,44,62,62
690,Student_690,24,100,66,77,73,77,74
691,Student_691,25,43,43,80,82,55,93
692,Student_692,18,93,46,41,59,94,46
693,Student_693,23,63,83,93,41,84,49
694,Student_694,23,48,59,73,89,68,71
695,Student_695,23,42,72,86,55,91,71
696,Student_696,25,63,43,42,61,84,97
697,Student_697,21,51,94,92,64,81,81
698,Student_698,23,96,57,69,80,52,70
699,Student_699,22,97,74,86,85,48,61
700,Student_700,19,60,70,54,54,43,80
701,Student_701,25,73,57,56,65,82,88
702,Student_702,20,51,43,63,94,87,84
703,Student_703,18,85,40,69,70,82,70
704,Student_704,18,77,88,48,65,71,99
705,Student_705,19,69,84,60,81,90,93
706,Student_706,23,93,77,71,75,58,80
707,Student_707,24,77,66,98,61,82,89
708,Student_708,25,72,60,77,84,84,62
709,Student_709,18,68,99,74,58,54,82
710,Student_710,21,100,75,70,58,41,82
711,Student_711,25,47,75,41,53,73,42
712,Student_712,19,53,60,75,42,85,63
713,Student_713,22,40,88,82,51,42,94
714,Student_714,21,95,62,42,43,49,56
715,Student_715,20,48,56,58,72,82,73
716,Student_716,21,74,46,76,71,69,70
717,Student_717,22,92,92,77,88,66,78
718,Student_718,25,65,78,59,54,43,56
719,Student_719,22,45,97,46,51,52,97
720,Student_720,25,98,47,45,57,82,82
721,Student_721,23,69,50,44,42,85,91
722,Student_722,19,93,65,72,64,61,65
723,Student_723,20,78,48,47,90,67,63
724,Student_724,21,59,50,72,57,87,69
725,Student_725,20,50,60,87,100,80,60
726,Student_726,20,79,44,45,86,68,55
727,Student_727,19,83,52,45,62,86,54
728,Student_728,19,90,40,78,86,60,58
729,Student_729,24,69,82,95,59,100,60
730,Student_730,21,100,77,50,93,70,43
731,Student_731,24,93,55,94,86,81,53
732,Student_732,23,99,69,67,86,78,66
733,Student_733,21,52,96,86,88,65,58
734,Student_734,19,71,74,62,61,93,65
735,Student_735,18,55,100,62,69,66,57
736,Student_736,23,58,96,44,87,96,97
737,Student_737,20,94,54,82,50,45,69
738,Student_738,25,84,81,80,57,89,71
739,Student_739,23,58,86,62,41,85,96
740,Student_740,20,52,89,64,96,43,64
741,Student_741,24,72,47,49,42,95,54
742,Student_742,25,69,52,97,43,91,50
743,Student_743,21,62,70,54,63,65,61
744,Student_744,23,61,76,83,74,93,76
745,Student_745,20,53,58,81,86,94,65
746,Student_746,25,49,89,51,82,69,52
747,Student_747,23,65,42,93,80,49,99
748,Student_748,20,62,94,60,98,67,47
749,Student_749,18,88,88,93,66,95,80
750,Student_750,21,61,83,64,85,64,93
751,Student_751,19,80,100,80,87,100,85
752,Student_752,18,71,100,81,53,49,68
753,Student_753,18,66,68,41,40,44,91
754,Student_754,24,98,64,76,84,49,86
755,Student_755,20,77,91,100,54,57,75
756,Student_756,24,84,59,68,81,65,80
757,Student_757,19,54,98,76,50,95,89
758,Student_758,25,63,82,89,63,61,72
759,Student_759,25,55,71,82,46,51,66
760,Student_760,19,75,73,89,50,57,100
761,Student_761,22,78,68,84,42,87,76
762,Student_762,23,89,59,65,79,64,92
763,Student_763,25,74,58,51,95,82,91
764,Student_764,21,42,90,86,82,44,78
765,Student_765,20,64,99,59,49,49,89
766,Student_766,23,80,50,41,46,82,54
767,Student_767,25,83,41,93,68,87,54
768,Student_768,24,86,75,54,78,40,54
769,Student_769,22,89,55,42,100,79,44
770,Student_770,20,87,78,84,66,48,40
771,Student_771,22,49,94,69,86,85,85
772,Student_772,21,63,56,52,53,46,95
773,Student_773,23,90,85,53,74,69,89
774,Student_774,23,91,58,47,40,57,91
775,Student_775,24,86,46,44,60,63,67
776,Student_776,25,64,48,60,80,65,74
777,Student_777,19,70,44,67,91,75,79
778,Student_778,22,56,81,96,96,90,58
779,Student_779,23,92,88,99,85,88,57
780,Student_780,22,51,65,89,51,80,52
781,Student_781,18,95,55,57,63,89,80
782,Student_782,19,96,90,51,53,65,67
783,Student_783,19,89,91,83,44,69,41
784,Student_784,22,68,51,49,55,49,47
785,Student_785,19,41,63,97,60,85,48
786,Student_786,24,40,45,42,55,54,88
787,Student_787,20,83,95,95,95,80,57
788,Student_788,20,75,94,42,59,75,40
789,Student_789,21,41,95,98,89,60,54
790,Student_790,23,64,44,64,97,51,98
791,Student_791,19,74,57,63,93,77,76
792,Student_792,21,81,93,82,68,43,93
793,Student_793,25,40,85,58,92,54,48
794,Student_794,22,50,96,71,55,41,43
795,Student_795,21,47,78,47,43,78,72
796,Student_796,24,88,64,100,80,58,43
797,Student_797,25,75,48,65,44,45,50
798,Student_798,23,72,77,98,64,94,79
799,Student_799,19,64,77,94,56,100,55
800,Student_800,21,78,73,52,50,70,41
801,Student_801,22,69,74,71,40,97,80
802,Student_802,21,91,67,53,76,99,84
803,Student_803,18,61,77,48,97,60,84
804,Student_804,24,96,69,57,93,46,91
805,Student_805,23,68,96,79,66,54,44
806,Student_806,21,86,82,52,48,69,66
807,Student_807,21,76,53,76,78,92,89
808,Student_808,21,72,83,84,56,61,83
809,Student_809,18,60,48,77,59,82,83
810,Student_810,21,73,98,64,65,59,64
811,Student_811,19,52,44,40,45,89,40
812,Student_812,25,95,78,51,43,84,49
813,Student_813,22,92,43,85,52,79,46
814,Student_814,24,59,73,96,61,81,67
815,Student_815,23,59,77,80,75,57,84
816,Student_816,21,91,81,78,85,60,89
817,Student_817,19,98,55,76,56,47,76
818,Student_818,18,88,59,66,84,72,40
819,Student_819,20,47,81,98,99,99,60
820,Student_820,19,48,43,58,56,91,64
821,Student_821,21,49,42,73,80,56,84
822,Student_822,23,76,80,49,46,93,62
823,Student_823,24,56,48,58,60,53,57
824,Student_824,19,40,74,76,73,98,81
825,Student_825,24,47,98,80,76,94,44
826,Student_826,19,65,75,74,93,90,94
827,Student_827,18,56,84,78,87,54,72
828,Student_828,24,93,91,83,92,43,57
829,Student_829,23,42,71,53,78,60,45
830,Student_830,23,54,57,84,70,64,95
831,Student_831,20,42,60,76,73,57,44
832,Student_832,22,60,77,100,96,43,89
833,Student_833,21,87,84,80,76,77,82
834,Student_834,24,100,53,88,61,67,48
835,Student_835,20,44,45,53,70,96,55
836,Student_836,19,43,50,79,53,95,77
837,Student_837,19,53,99,80,88,50,77
838,Student_838,23,62,67,92,78,88,67
839,Student_839,21,76,86,63,78,54,53
840,Student_840,18,48,56,50,100,100,42
841,Student_841,24,44,67,85,47,56,89
842,Student_842,19,41,45,42,90,45,59
843,Student_843,19,88,73,99,67,67,76
844,Student_844,25,81,42,94,91,89,86
845,Student_845,24,60,100,83,69,95,76
846,Student_846,18,62,86,85,75,40,54
847,Student_847,20,85,56,42,82,59,51
848,Student_848,18,57,40,85,78,95,86
849,Student_849,25,42,62,76,67,96,48
850,Student_850,21,99,86,75,93,98,75
851,Student_851,21,41,66,76,41,72,64
852,Student_852,22,62,96,57,56,61,100
853,Student_853,18,58,64,57,74,88,43
854,Student_854,23,61,84,82,46,45,84
855,Student_855,23,82,99,95,87,91,91
856,Student_856,25,67,93,72,45,42,83
857,Student_857,18,94,46,73,42,64,76
858,Student_858,21,58,42,48,78,83,47
859,Student_859,23,48,49,49,60,89,98
860,Student_860,20,68,79,52,90,70,45
861,Student_861,21,91,87,98,88,66,88
862,Student_862,24,60,84,69,82,100,46
863,Student_863,21,96,94,66,62,58,71
864,Student_864,21,65,49,41,70,71,64
865,Student_865,24,53,44,99,92,63,51
866,Student_866,20,84,51,59,76,78,53
867,Student_867,20,57,72,78,74,65,57
868,Student_868,18,97,48,96,61,53,55
869,Student_869,25,88,66,92,41,74,46
870,Student_870,24,89,80,58,66,93,50
871,Student_871,19,90,81,76,47,67,61
872,Student_872,24,45,99,68,53,78,72
873,Student_873,18,75,75,72,43,60,60
874,Student_874,21,73,99,74,81,85,98
875,Student_875,20,76,88,62,89,70,45
876,Student_876,23,55,66,60,64,62,49
877,Student_877,21,53,69,92,75,77,69
878,Student_878,19,89,79,72,48,71,60
879,Student_879,25,63,97,90,90,88,93
880,Student_880,25,66,89,46,71,60,99
881,Student_881,20,90,88,99,60,50,75
882,Student_882,21,65,87,96,89,94,55
883,Student_883,21,94,42,46,65,75,65
884,Student_884,21,53,66,43,83,83,95
885,Student_885,24,92,42,66,86,78,65
886,Student_886,24,80,74,41,42,70,57
887,Student_887,24,46,61,56,80,64,56
888,Student_888,21,70,62,98,67,42,42
889,Student_889,25,92,76,82,69,95,41
890,Student_890,23,60,64,51,52,72,66
891,Student_891,23,44,49,87,84,48,44
892,Student_892,24,42,89,41,88,82,85
893,Student_893,19,52,82,59,71,85,88
894,Student_894,18,49,88,87,97,74,62
895,Student_895,24,52,75,57,50,60,87
896,Student_896,22,74,90,49,92,60,71
897,Student_897,23,83,75,76,61,43,89
898,Student_898,21,64,76,76,86,61,88
899,Student_899,21,66,85,75,41,47,86
900,Student_900,18,72,100,57,80,99,99
901,Student_901,24,97,42,47,75,96,79
902,Student_902,19,100,82,55,66,55,86
903,Student_903,20,55,54,77,91,44,47
904,Student_904,20,61,78,54,67,97,59
905,Student_905,19,97,71,54,45,61,43
906,Student_906,19,85,100,76,55,43,86
907,Student_907,19,80,50,86,81,79,66
908,Student_908,19,77,72,100,78,99,99
909,Student_909,24,65,93,66,88,95,86
910,Student_910,24,44,53,78,50,43,44
911,Student_911,20,63,97,69,60,72,43
912,Student_912,25,51,78,91,64,87,74
913,Student_913,22,63,56,59,52,92,93
914,Student_914,25,59,64,73,44,93,63
915,Student_915,19,92,74,55,41,75,88
916,Student_916,21,95,88,78,59,89,67
917,Student_917,18,43,59,75,69,57,97
918,Student_918,21,98,74,42,56,47,67
919,Student_919,25,46,48,65,68,98,67
920,Student_920,20,61,83,100,95,94,86
921,Student_921,25,92,60,59,60,57,80
922,Student_922,22,92,62,65,65,65,50
923,Student_923,20,68,95,79,45,44,89
924,Student_924,23,69,57,93,60,67,62
925,Student_925,22,87,78,93,57,89,88
926,Student_926,21,45,70,91,52,63,96
927,Student_927,22,97,53,66,58,79,77
928,Student_928,25,52,40,93,69,64,64
929,Student_929,19,88,85,82,99,42,76
930,Student_930,22,65,56,53,75,94,75
931,Student_931,20,58,87,45,100,93,99
932,Student_932,25,62,70,91,52,75,96
933,Student_933,25,64,50,86,87,63,63
934,Student_934,20,54,65,42,57,67,63
935,Student_935,24,73,91,51,44,92,94
936,Student_936,22,88,96,64,59,64,41
937,Student_937,19,55,91,91,84,63,68
938,Student_938,24,57,64,75,81,88,64
939,Student_939,22,42,98,44,90,40,88
940,Student_940,19,89,80,43,76,92,96
941,Student_941,18,45,60,98,86,61,45
942,Student_942,21,43,48,71,58,69,85
943,Student_943,21,40,55,66,40,62,75
944,Student_944,20,70,95,89,99,44,91
945,Student_945,22,42,91,60,44,90,47
946,Student_946,25,61,96,61,93,89,90
947,Student_947,22,97,41,70,88,66,81
948,Student_948,23,88,61,85,99,47,79
949,Student_949,23,82,47,51,43,82,90
950,Student_950,20,85,68,89,59,44,64
951,Student_951,23,41,76,72,60,65,85
952,Student_952,20,48,66,66,66,73,55
953,Student_953,23,40,85,61,92,82,77
954,Student_954,22,93,64,83,43,79,84
955,Student_955,25,72,49,50,57,100,95
956,Student_956,21,65,94,49,50,93,50
957,Student_957,24,71,75,85,89,76,56
958,Student_958,21,74,44,100,96,67,41
959,Student_959,22,46,96,63,73,85,65
960,Student_960,24,57,100,52,58,86,86
961,Student_961,24,58,60,71,43,76,78
962,Student_962,19,42,41,60,50,40,85
963,Student_963,24,63,83,89,86,66,62
964,Student_964,18,66,100,53,83,45,95
965,Student_965,18,86,66,48,85,71,67
966,Student_966,19,69,41,72,93,79,40
967,Student_967,22,46,59,43,75,81,96
968,Student_968,25,63,65,40,56,80,47
969,Student_969,24,85,56,51,90,71,66
970,Student_970,21,47,59,89,63,87,96
971,Student_971,18,65,84,62,75,57,50
972,Student_972,21,55,67,73,52,92,47
973,Student_973,22,44,79,82,43,54,89
974,Student_974,19,80,100,95,61,60,85
975,Student_975,18,67,76,48,62,79,49
976,Student_976,21,79,70,57,53,97,89
977,Student_977,25,99,57,95,70,83,93
978,Student_978,18,43,51,98,98,71,83
979,Student_979,20,78,54,69,93,64,42
980,Student_980,19,88,40,99,77,95,69
981,Student_981,23,93,71,91,41,43,68
982,Student_982,23,75,56,52,82,87,94
983,Student_983,23,70,72,93,40,73,86
984,Student_984,24,80,57,60,57,51,93
985,Student_985,22,99,65,91,44,80,89
986,Student_986,22,96,47,77,93,54,87
987,Student_987,23,49,51,89,41,73,72
988,Student_988,25,76,69,82,89,91,97
989,Student_989,22,44,84,44,48,56,60
990,Student_990,23,73,42,67,65,45,52
991,Student_991,19,61,94,62,82,72,91
992,Student_992,18,88,62,98,75,96,84
993,Student_993,18,65,48,54,81,54,59
994,Student_994,23,93,86,60,86,40,65
995,Student_995,24,55,43,87,61,61,42
996,Student_996,22,76,67,68,60,62,53
997,Student_997,19,92,75,96,42,81,76
998,Student_998,21,75,59,78,72,69,68
999,Student_999,25,86,78,62,90,80,54
1000,Student_1000,25,90,100,42,83,96,98
1001,Student_1001,21,48,99,50,92,67,82
1002,Student_1002,20,70,80,56,98,46,83
1003,Student_1003,25,72,40,70,61,69,68
1004,Student_1004,25,75,90,88,43,93,61
1005,Student_1005,22,85,89,71,100,66,55
1006,Student_1006,18,55,52,95,82,51,51
1007,Student_1007,18,76,66,43,94,79,65
1008,Student_1008,20,86,93,56,97,84,73
1009,Student_1009,18,54,40,74,86,54,57
1010,Student_1010,23,53,46,79,49,68,98
1011,Student_1011,22,57,41,86,62,79,85
1012,Student_1012,21,47,51,83,54,76,71
1013,Student_1013,24,81,85,72,100,51,66
1014,Student_1014,23,100,91,51,65,99,96
1015,Student_1015,19,57,47,70,54,52,42
1016,Student_1016,21,74,47,71,84,92,71
1017,Student_1017,19,73,55,97,45,69,63
1018,Student_1018,18,77,98,52,96,41,56
1019,Student_1019,20,40,70,75,73,65,100
1020,Student_1020,18,78,44,74,94,59,42
1021,Student_1021,20,59,58,82,83,64,51
1022,Student_1022,23,82,40,55,96,68,89
1023,Student_1023,23,42,55,41,45,52,90
1024,Student_1024,25,98,77,47,69,91,68
1025,Student_1025,21,53,88,91,48,96,55
1026,Student_1026,22,78,67,60,78,61,64
1027,Student_1027,21,40,61,44,51,97,66
1028,Student_1028,19,51,87,47,53,84,58
1029,Student_1029,21,70,92,89,62,40,83
1030,Student_1030,25,99,55,96,65,42,72
1031,Student_1031,18,49,55,71,54,88,42
1032,Student_1032,21,86,73,90,92,98,97
1033,Student_1033,23,78,58,71,100,51,79
1034,Student_1034,25,96,99,77,62,98,97
1035,Student_1035,25,72,66,98,97,63,79
1036,Student_1036,20,68,68,87,40,94,61
1037,Student_1037,20,65,67,96,65,95,83
1038,Student_1038,23,51,45,76,55,74,91
1039,Student_1039,20,89,91,87,90,96,94
1040,Student_1040,19,43,48,66,89,45,99
1041,Student_1041,19,72,88,91,52,100,96
1042,Student_1042,23,71,44,41,88,55,53
1043,Student_1043,18,61,95,68,48,89,71
1044,Student_1044,25,78,53,48,87,69,49
1045,Student_1045,23,96,68,90,85,92,58
1046,Student_1046,25,99,65,94,92,40,41
1047,Student_1047,21,68,49,92,88,54,81
1048,Student_1048,23,89,96,100,65,60,91
1049,Student_1049,21,40,41,59,77,93,89
1050,Student_1050,25,70,100,55,49,64,85
1051,Student_1051,25,47,42,65,56,46,69
1052,Student_1052,18,87,71,40,91,79,99
1053,Student_1053,21,68,45,94,58,95,87
1054,Student_1054,23,58,53,65,97,100,50
1055,Student_1055,20,73,66,77,61,80,77
1056,Student_1056,25,79,66,43,65,54,91
1057,Student_1057,21,79,66,68,68,85,90
1058,Student_1058,18,98,41,90,97,73,52
1059,Student_1059,23,89,62,82,49,49,85
1060,Student_1060,19,95,70,97,72,90,67
1061,Student_1061,18,96,62,81,81,95,70
1062,Student_1062,23,87,95,99,47,54,97
1063,Student_1063,20,68,65,72,58,81,99
1064,Student_1064,19,45,84,55,47,72,88
1065,Student_1065,24,85,76,89,73,84,75
1066,Student_1066,20,82,47,96,87,84,44
1067,Student_1067,22,99,66,57,100,53,45
1068,Student_1068,20,94,82,86,72,99,96
1069,Student_1069,25,49,81,79,87,96,81
1070,Student_1070,24,58,59,78,56,59,52
1071,Student_1071,24,83,93,56,89,41,49
1072,Student_1072,23,53,53,99,53,96,85
1073,Student_1073,18,67,83,94,54,56,100
1074,Student_1074,19,49,53,68,60,70,47
1075,Student_1075,18,85,64,68,74,65,50
1076,Student_1076,19,46,43,92,69,83,41
1077,Student_1077,25,51,91,77,69,81,69
1078,Student_1078,18,88,77,59,58,41,58
1079,Student_1079,20,74,96,98,100,63,93
1080,Student_1080,25,41,80,89,57,78,51
1081,Student_1081,25,95,62,69,95,88,93
1082,Student_1082,21,72,40,65,92,79,40
1083,Student_1083,23,41,97,79,51,76,85
1084,Student_1084,18,40,90,76,85,65,97
1085,Student_1085,18,48,85,66,54,46,94
1086,Student_1086,22,56,49,53,93,87,85
1087,Student_1087,21,85,82,96,94,85,71
1088,Student_1088,25,64,56,96,70,69,50
1089,Student_1089,24,40,46,81,42,75,43
1090,Student_1090,20,45,82,85,60,87,59
1091,Student_1091,21,65,51,49,90,55,99
1092,Student_1092,22,84,65,76,79,92,98
1093,Student_1093,25,58,76,95,56,71,54
1094,Student_1094,23,91,80,65,86,60,82
1095,Student_1095,18,55,64,83,72,42,51
1096,Student_1096,24,72,73,68,41,59,70
1097,Student_1097,20,70,68,52,69,86,96
1098,Student_1098,22,63,69,42,78,98,78
1099,Student_1099,19,49,78,90,50,82,95
1100,Student_1100,21,62,47,81,97,98,62
1101,Student_1101,25,53,85,95,46,86,94
1102,Student_1102,19,100,85,94,45,59,57
1103,Student_1103,22,41,73,57,48,48,56
1104,Student_1104,23,80,65,56,50,41,52
1105,Student_1105,20,93,97,90,41,59,77
1106,Student_1106,20,100,59,85,54,88,96
1107,Student_1107,18,76,74,40,52,82,84
1108,Student_1108,18,68,66,49,80,80,87
1109,Student_1109,24,51,48,77,88,54,67
1110,Student_1110,18,74,93,72,67,88,75
1111,Student_1111,24,97,71,78,97,76,48
1112,Student_1112,23,44,81,93,86,51,95
1113,Student_1113,18,88,92,85,71,53,43
1114,Student_1114,23,69,98,83,87,88,80
1115,Student_1115,24,99,60,91,43,57,64
1116,Student_1116,22,99,62,54,43,67,44
1117,Student_1117,24,51,43,55,59,83,78
1118,Student_1118,24,51,44,64,54,82,53
1119,Student_1119,23,61,98,94,71,49,80
1120,Student_1120,19,81,41,81,69,78,79
1121,Student_1121,18,48,67,68,43,84,91
1122,Student_1122,21,66,61,91,83,97,71
1123,Student_1123,25,97,71,50,61,87,89
1124,Student_1124,22,63,49,42,78,63,40
1125,Student_1125,20,73,86,100,86,47,65
1126,Student_1126,20,69,51,80,72,72,48
1127,Student_1127,24,59,74,89,85,90,47
1128,Student_1128,18,42,45,57,58,90,87
1129,Student_1129,23,52,68,56,74,61,47
1130,Student_1130,18,98,42,98,44,83,49
1131,Student_1131,21,47,51,89,58,95,42
1132,Student_1132,22,67,87,90,100,86,79
1133,Student_1133,21,43,47,69,81,92,49
1134,Student_1134,23,43,97,47,86,62,46
1135,Student_1135,19,86,50,54,81,82,48
1136,Student_1136,18,81,44,63,75,70,78
1137,Student_1137,18,56,54,85,86,51,44
1138,Student_1138,21,81,46,97,75,87,91
1139,Student_1139,18,85,80,75,100,100,96
1140,Student_1140,20,43,96,89,63,56,73
1141,Student_1141,18,71,72,41,78,88,49
1142,Student_1142,24,89,76,92,45,71,85
1143,Student_1143,22,95,51,60,76,51,49
1144,Student_1144,19,57,44,73,74,81,71
1145,Student_1145,25,52,53,81,71,89,72
1146,Student_1146,22,91,87,97,68,92,88
1147,Student_1147,19,50,51,41,97,50,90
1148,Student_1148,24,65,40,45,60,61,72
1149,Student_1149,25,76,56,74,50,58,75
1150,Student_1150,22,44,57,44,99,74,62
1151,Student_1151,19,95,73,92,70,97,79
1152,Student_1152,25,52,80,100,88,57,97
1153,Student_1153,20,66,85,72,69,61,65
1154,Student_1154,18,98,72,94,83,85,78
1155,Student_1155,20,42,71,65,76,80,91
1156,Student_1156,19,66,79,64,45,79,93
1157,Student_1157,20,71,61,98,51,71,83
1158,Student_1158,21,51,77,47,91,77,53
1159,Student_1159,25,60,99,41,48,43,61
1160,Student_1160,24,63,72,57,82,57,67
1161,Student_1161,21,51,78,74,52,41,41
1162,Student_1162,20,70,57,84,86,47,41
1163,Student_1163,18,90,92,94,86,70,51
1164,Student_1164,19,84,65,52,57,72,79
1165,Student_1165,25,45,98,95,95,90,90
1166,Student_1166,22,75,40,45,94,79,43
1167,Student_1167,21,93,78,56,51,96,81
1168,Student_1168,23,72,44,89,94,97,54
1169,Student_1169,23,93,97,49,80,52,99
1170,Student_1170,24,85,64,41,42,100,84
1171,Student_1171,19,97,42,43,99,65,93
1172,Student_1172,19,58,100,54,49,41,100
1173,Student_1173,22,92,64,78,55,87,40
1174,Student_1174,25,62,61,54,52,96,74
1175,Student_1175,25,66,42,99,44,85,95
1176,Student_1176,21,76,71,66,85,65,77
1177,Student_1177,23,56,48,86,47,46,50
1178,Student_1178,24,85,61,85,64,84,70
1179,Student_1179,19,49,66,61,89,79,64
1180,Student_1180,22,49,47,51,42,63,46
1181,Student_1181,23,41,82,40,68,58,80
1182,Student_1182,20,97,76,76,78,56,67
1183,Student_1183,22,99,42,93,71,58,58
1184,Student_1184,19,53,71,80,78,76,40
1185,Student_1185,22,58,94,46,59,98,78
1186,Student_1186,18,68,47,82,92,40,71
1187,Student_1187,24,97,41,78,58,85,49
1188,Student_1188,20,55,73,73,54,69,83
1189,Student_1189,23,71,92,74,95,63,65
1190,Student_1190,23,48,50,62,86,70,51
1191,Student_1191,23,82,82,53,62,71,68
1192,Student_1192,22,96,92,83,57,100,94
1193,Student_1193,21,86,69,47,97,46,69
1194,Student_1194,23,51,74,96,42,40,54
1195,Student_1195,25,75,93,99,67,80,68
1196,Student_1196,23,91,64,86,91,92,72
1197,Student_1197,24,71,97,67,47,53,90
1198,Student_1198,20,71,70,52,78,40,63
1199,Student_1199,18,42,88,66,52,67,79
1200,Student_1200,19,66,79,92,67,59,55
1201,Student_1201,25,69,68,99,67,95,42
1202,Student_1202,18,86,55,84,74,70,77
1203,Student_1203,25,67,85,47,55,55,40
1204,Student_1204,23,100,63,68,72,54,78
1205,Student_1205,23,49,69,83,60,42,67
1206,Student_1206,20,56,68,40,59,86,46
